,OBJECTID,Name,FolderPath,PopupInfo,x,y
110,111,T12_04_01A IF - INFORMÁTICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 111<br>Quadra: 12<br>Endereço: R. PITÁGORAS<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.816433<br>Longitude: -47.067834<br>unnamed (1): ,-47.0678339999999,-22.816433
111,112,T13_01_01A IMECC - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 112<br>Quadra: 13<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000107<br>Index: 165<br>MAC: 0E:EF:AF:01:F5:CE<br>Latitude: -22.815940<br>Longitude: -47.067810<br>unnamed (1): ,-47.06781,-22.81594
112,113,T13_02_01A IMECC - LABORATÓRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 113<br>Quadra: 13<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000052<br>Index: 139<br>MAC: 0E:EF:AF:01:F5:B2<br>Latitude: -22.814940<br>Longitude: -47.067560<br>unnamed (1): ,-47.06756,-22.81494
113,114,T14_01_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 114<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 15<br>Medição: DIRETO<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: M132010000000041<br>Index: 1000414<br>MAC: 0E:EF:AF:02:56:E6<br>Latitude: -22.816060<br>Longitude: -47.068560<br>unnamed (1): ,-47.0685599999999,-22.8160599999999
114,115,T14_02_01A IFCH - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 115<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000089<br>Index: 149<br>MAC: 0E:EF:AF:01:F5:BA<br>Latitude: -22.815560<br>Longitude: -47.067940<br>unnamed (1): ,-47.06794,-22.8155599999999
115,116,T14_02_01a IFCH - XEROX,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 116<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000048<br>Index: 1000139<br>MAC: 0E:EF:AF:01:F4:10<br>Latitude: -22.815846<br>Longitude: -47.068677<br>unnamed (1): ,-47.068677,-22.815846
116,117,T14_02_01b IFCH - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 117<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000030<br>Index: 179<br>MAC: 0E:EF:AF:01:D6:52<br>Latitude: -22.815940<br>Longitude: -47.068690<br>unnamed (1): ,-47.0686899999999,-22.81594
117,118,T14_03_01A IFCH - 4 BLOCO-SALA PROF.,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 118<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.815310<br>Longitude: -47.067560<br>unnamed (1): ,-47.06756,-22.81531
118,119,T14_04_01A IFCH - CENTROS E NÚCLEOS DE PESQUISA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 119<br>Quadra: 14<br>Endereço: R. CLÁUDIO ABRAMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000070<br>Index: 136<br>MAC: 0E:EF:AF:01:F5:D0<br>Latitude: -22.815060<br>Longitude: -47.067690<br>unnamed (1): ,-47.06769,-22.81506
119,120,T14_05_01A IFCH - PÓS GRADUAÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 120<br>Quadra: 14<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.814569<br>Longitude: -47.068504<br>unnamed (1): ,-47.068504,-22.8145689999999
120,121,T14_06_01A IFCH - BIBLIOTECA/AC,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T14_06_01A IFCH - BIBLIOTECA,Nº: 121<br>Quadra: 14<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000018<br>Index: 115<br>MAC: 0E:EF:AF:01:C7:36<br>Latitude: -22.815440<br>Longitude: -47.068940<br>unnamed (1): ,-47.0689399999999,-22.81544
121,122,T15_01_01A IEL 2 BLOCO 7,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 122<br>Quadra: 15<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000023<br>Index: 112<br>MAC: 0E:EF:AF:01:C7:1C<br>Latitude: -22.815310<br>Longitude: -47.068940<br>unnamed (1): ,-47.0689399999999,-22.81531
122,123,T15_02_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 123<br>Quadra: 15<br>Endereço: R. CORA CORALINA<br>Nome Atualizado: <br>Pot (kVA): 30<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000062<br>Index: 1000460<br>MAC: 0C:EF:AF:D2:56:8C<br>Latitude: -22.814060<br>Longitude: -47.068560<br>unnamed (1): ,-47.0685599999999,-22.8140599999999
123,124,T15_03_01A IEL - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 124<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000083<br>Index: 147<br>MAC: 0E:EF:AF:01:D6:32<br>Latitude: -22.814767<br>Longitude: -47.069527<br>unnamed (1): ,-47.0695269999999,-22.814767
124,125,T15_03_01B IEL - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 125<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000086<br>Index: 148<br>MAC: 0E:EF:AF:01:F6:40<br>Latitude: -22.814767<br>Longitude: -47.069527<br>unnamed (1): ,-47.0695269999999,-22.814767
125,126,T15_04_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 126<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 15<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000028<br>Index: 1000412<br>MAC: 0E:EF:AF:02:54:AC<br>Latitude: -22.815310<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.81531
126,127,T15_05_01A IEL - AUDITÓRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 127<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000020<br>Index: 182<br>MAC: 0E:EF:AF:01:F5:AC<br>Latitude: -22.815440<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.81544
127,128,T15_05_01a IEL - XEROX,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 128<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000050<br>Index: 1000093<br>MAC: 0E:EF:AF:01:F5:44<br>Latitude: -22.815440<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.81544
128,129,T15_05_01B IEL - RESTAURANTE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 129<br>Quadra: 15<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000044<br>Index: 171<br>MAC: 0E:EF:AF:01:F6:46<br>Latitude: -22.815440<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.81544
129,130,T16_01_01A IA - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 130<br>Quadra: 16<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000091<br>Index: 137<br>MAC: 0E:EF:AF:01:F5:BE<br>Latitude: -22.815060<br>Longitude: -47.069940<br>unnamed (1): ,-47.06994,-22.81506
130,131,T16_01_02A IA - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 131<br>Quadra: 16<br>Endereço: R. CARLOS GOMES<br>Nome Atualizado: <br>Pot (kVA): 750<br>Medição: INDIRETO<br>TC: 2000<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000090<br>Index: 151<br>MAC: 0E:EF:AF:01:F6:4C<br>Latitude: -22.815060<br>Longitude: -47.069940<br>unnamed (1): ,-47.06994,-22.81506
131,132,T17_01_01A RESTAURANTE UNIVERSITÁRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 132<br>Quadra: 17<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000073<br>Index: 140<br>MAC: 0E:EF:AF:01:F5:B6<br>Latitude: -22.817440<br>Longitude: -47.072690<br>unnamed (1): ,-47.07269,-22.81744
132,133,T17_02_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 133<br>Quadra: 17<br>Endereço: 1° À DIREITA NA AV. ÉRICO VERÍSSIMO DEPOIS DA GUARITA<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.816673<br>Longitude: -47.071929<br>unnamed (1): ,-47.071929,-22.816673
133,134,T17_03_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 134<br>Quadra: 17<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.815440<br>Longitude: -47.072560<br>unnamed (1): ,-47.07256,-22.81544
134,135,T17_04_01A BIBLIOTECA CENTRAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 135<br>Quadra: 17<br>Endereço: 1°À DIREITA NA AV. ÉRICO VERÍSSIMO DEPOIS DA GUARITA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000046<br>Index: 158<br>MAC: 0E:EF:AF:01:F5:94<br>Latitude: -22.816380<br>Longitude: -47.071521<br>unnamed (1): ,-47.071521,-22.81638
135,136,T17_04_02A BIBLIOTECA CENTRAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 136<br>Quadra: 17<br>Endereço: 1°À DIREITA NA AV. ÉRICO VERÍSSIMO DEPOIS DA GUARITA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000104<br>Index: 162<br>MAC: 0E:EF:AF:01:F6:44<br>Latitude: -22.816380<br>Longitude: -47.071521<br>unnamed (1): ,-47.071521,-22.81638
136,137,T17_05_01A GINÁSIO MULTIDISCIPLINAR,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 137<br>Quadra: 17<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000064<br>Index: 1000146<br>MAC: 0E:EF:AF:01:F6:8E<br>Latitude: -22.815190<br>Longitude: -47.070690<br>unnamed (1): ,-47.07069,-22.81519
137,138,T17_06_01A BORA CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 138<br>Quadra: 17<br>Endereço: R. ELIS REGINA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000129<br>Index: 1000343<br>MAC: 0E:EF:AF:01:F4:9C<br>Latitude: -22.815477<br>Longitude: -47.071160<br>unnamed (1): ,-47.07116,-22.8154769999999
138,139,T18_01_01A POÇO ARTESIANO/ZOOLOGIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T18_01_01A POÇO ARTESIANO,Nº: 139<br>Quadra: 18<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.820940<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.82094
139,140,T18_02_01A IB MANUTENÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 140<br>Quadra: 18<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: INDIRETO<br>TC:  INSERIR VALOR<br>Instalado?: SIM<br>Serial do Medidor: ???<br>Index: <br>MAC: <br>Latitude: -22.819753<br>Longitude: -47.070622<br>unnamed (1): ,-47.070622,-22.8197529999999
140,141,T18_03_01A IB BIOPATOGENOS,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 141<br>Quadra: 18<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000017<br>Index: 102<br>MAC: 0E:EF:AF:00:12:FE<br>Latitude: -22.818956<br>Longitude: -47.070636<br>unnamed (1): ,-47.070636,-22.818956
141,142,T18_04_01A IB/GENOMA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T18_04_01A IB,Nº: 142<br>Quadra: 18<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000058<br>Index: 131<br>MAC: 0E:EF:AF:01:C7:E0<br>Latitude: -22.818820<br>Longitude: -47.070665<br>unnamed (1): ,-47.070665,-22.81882
142,143,T18_05_01A SIARQ,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 143<br>Quadra: 18<br>Endereço: R. EUCLIDES DA CUNHA<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817957<br>Longitude: -47.071652<br>unnamed (1): ,-47.071652,-22.817957
143,144,T18_05_01a SIARQ - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 144<br>Quadra: 18<br>Endereço: R. EUCLIDES DA CUNHA<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000053<br>Index: 1000157<br>MAC: 0E:EF:AF:01:F4:64<br>Latitude: -22.817973<br>Longitude: -47.071683<br>unnamed (1): ,-47.071683,-22.8179729999999
144,145,T18_06_01A CLE / DCE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T18_06_01A CLE ,Nº: 145<br>Quadra: 18<br>Endereço: R. EUCLIDES DA CUNHA<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: NÃO<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.817738<br>Longitude: -47.071346<br>unnamed (1): ,-47.0713459999999,-22.817738
145,146,T18_07_01A IB DIABETES,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 146<br>Quadra: 18<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000067<br>Index: 157<br>MAC: 0E:EF:AF:01:F5:CA<br>Latitude: -22.819880<br>Longitude: -47.070827<br>unnamed (1): ,-47.070827,-22.81988
146,147,T18_08_01A ILUMINAÇÃO PÚBLICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 147<br>Quadra: 18<br>Endereço: AV. ÉRICO VERÍSSIMO<br>Nome Atualizado: <br>Pot (kVA): 45<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.820940<br>Longitude: -47.069690<br>unnamed (1): ,-47.06969,-22.82094
147,148,T19_01_01A IB - 3 PÓS-GRADUÇÃO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 148<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000032<br>Index: 100<br>MAC: 0E:EF:AF:00:12:F0<br>Latitude: -22.820365<br>Longitude: -47.069842<br>unnamed (1): ,-47.0698419999999,-22.820365
148,149,T19_02_01A IB - MUSEU CELULAR / BOTÂNICA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados/T19_02_01A IB - MUSEU CELULAR ,Nº: 149<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: MB10000000000030<br>Index: 1000526<br>MAC: 0C:EF:AF:D3:01:18<br>Latitude: -22.820365<br>Longitude: -47.069842<br>unnamed (1): ,-47.0698419999999,-22.820365
149,150,T19_03_01A IB - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 150<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 1000<br>Medição: INDIRETO<br>TC: 3000<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000076<br>Index: 1000131<br>MAC: 0E:EF:AF:01:F4:06<br>Latitude: -22.819519<br>Longitude: -47.069917<br>unnamed (1): ,-47.069917,-22.819519
150,151,T19_03_02A IB - CABINE,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 151<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 1000<br>Medição: INDIRETO<br>TC: 3000<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000059<br>Index: 152<br>MAC: 0E:EF:AF:01:F5:DA<br>Latitude: -22.819519<br>Longitude: -47.069917<br>unnamed (1): ,-47.069917,-22.819519
151,152,T19_03_0a IB - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 152<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: M132010000000019<br>Index: 1000153<br>MAC: 0E:EF:AF:01:F4:5A<br>Latitude: -22.818680<br>Longitude: -47.069612<br>unnamed (1): ,-47.069612,-22.81868
152,153,T19_03_0b IB - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 153<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: M132010000000023<br>Index: 1000155<br>MAC: 0E:EF:AF:01:F4:26<br>Latitude: -22.818680<br>Longitude: -47.069612<br>unnamed (1): ,-47.069612,-22.81868
153,154,T19_03_0c IB - CANTINA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 154<br>Quadra: 19<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: M132010000000024<br>Index: 1000154<br>MAC: 0E:EF:AF:01:F4:22<br>Latitude: -22.818680<br>Longitude: -47.069612<br>unnamed (1): ,-47.069612,-22.81868
154,155,T19_04_01A IB BLOCO E,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 155<br>Quadra: 19<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000220<br>Index: 1000186<br>MAC: 0E:EF:AF:01:F4:2C<br>Latitude: -22.818656<br>Longitude: -47.070259<br>unnamed (1): ,-47.070259,-22.818656
155,156,T19_05_01A IB BIBLIOTECA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 156<br>Quadra: 19<br>Endereço: R. CARL VON LINNAUES<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: INDIRETO<br>TC: 300<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000177<br>Index: 1000259<br>MAC: 0E:EF:AF:01:F4:BA<br>Latitude: -22.818822<br>Longitude: -47.069323<br>unnamed (1): ,-47.0693229999999,-22.818822
156,157,T19_06_01A MUSEU HERBÁRIO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 157<br>Quadra: 19<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000169<br>Index: 1000346<br>MAC: 0E:EF:AF:01:F4:8A<br>Latitude: -22.820395<br>Longitude: -47.069813<br>unnamed (1): ,-47.069813,-22.820395
157,158,T20_01_01A CRECHE MATERNAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 158<br>Quadra: 20<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 75<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.821144<br>Longitude: -47.068079<br>unnamed (1): ,-47.068079,-22.8211439999999
158,159,T20_02_01A IB - 5 LABORATÓRIOS ANEXO ZOOLOGIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 159<br>Quadra: 20<br>Endereço: R. CHARLES DARWIN<br>Nome Atualizado: <br>Pot (kVA): 150<br>Medição: INDIRETO<br>TC: 400<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000016<br>Index: 124<br>MAC: 0E:EF:AF:01:C7:06<br>Latitude: -22.820776<br>Longitude: -47.069592<br>unnamed (1): ,-47.0695919999999,-22.820776
159,160,T20_03_01A IB - 4 PAVILHÃO ZOOLOGIA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 160<br>Quadra: 20<br>Endereço: AV. BERTRAND RUSSELL<br>Nome Atualizado: <br>Pot (kVA): 112.5<br>Medição: FLEXÍVEL<br>TC: -<br>Instalado?: PENDENCIA<br>Serial do Medidor: -<br>Index: -<br>MAC: -<br>Latitude: -22.820496<br>Longitude: -47.069271<br>unnamed (1): ,-47.069271,-22.8204959999999
160,161,T20_04_01A CABINE GERAL,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 161<br>Quadra: 20<br>Endereço: AV. ALBERT EINSTEIN<br>Nome Atualizado: <br>Pot (kVA): 10<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132010000000032<br>Index: 178<br>MAC: 0E:EF:AF:01:D6:42<br>Latitude: -22.821636<br>Longitude: -47.069235<br>unnamed (1): ,-47.0692349999999,-22.821636
161,162,T21_01_01A CICLO BÁSICO 1,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 162<br>Quadra: 21<br>Endereço: R. SERGIO BUARQUE DE HOLANDA<br>Nome Atualizado: <br>Pot (kVA): 500<br>Medição: INDIRETO<br>TC: 1500<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000055<br>Index: 167<br>MAC: 0E:EF:AF:01:F5:96<br>Latitude: -22.816955<br>Longitude: -47.068653<br>unnamed (1): ,-47.068653,-22.816955
162,163,T21_01_02A CICLO BÁSICO 1,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 163<br>Quadra: 21<br>Endereço: R. SERGIO BUARQUE DE HOLANDA<br>Nome Atualizado: <br>Pot (kVA): 300<br>Medição: INDIRETO<br>TC: 800<br>Instalado?: SIM<br>Serial do Medidor: MB00000000000116<br>Index: 166<br>MAC: 0E:EF:AF:01:F5:C8<br>Latitude: -22.816955<br>Longitude: -47.068653<br>unnamed (1): ,-47.068653,-22.816955
163,164,T21_01_0a CANTINA SUCO BÁSICO,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 164<br>Quadra: 21<br>Endereço: R. SERGIO BUARQUE DE HOLANDA<br>Nome Atualizado: <br>Pot (kVA): -<br>Medição: DIRETO<br>TC: -<br>Instalado?: SIM<br>Serial do Medidor: M132110000000033<br>Index: 172<br>MAC: 0E:EF:AF:01:F5:A0<br>Latitude: -22.817223<br>Longitude: -47.068351<br>unnamed (1): ,-47.068351,-22.817223
164,165,T21_02_01A TEATRO DE ARENA,Pontos de Acesso - Expansões 2 e 3/Medidores Atualizados,Nº: 165<br>Quadra: 21<br>Endereço: R. SERGIO BUARQUE DE HOLANDA<br>Nome Atualizado: <br>Pot (kVA): 225<br>Medição: INDIRETO<br>TC: 600<br>Instalado?: PENDENCIA<br>Serial do Medidor: MB00000000000180<br>Index: 1000193<br>MAC: 0E:EF:AF:01:F3:94<br>Latitude: -22.815928<br>Longitude: -47.070152<br>unnamed (1): ,-47.070152,-22.8159279999999
